t_s,h_km,V_mps,gamma_deg,m_kg,phi_deg,sigma,phase
33.551876548004316,3.436110150165856,543.9914720056605,23.850758320668383,414466.5187704153,80.57924938079827,1.0,pitch-over
33.60188053218267,3.4471192238926887,544.285273888812,23.882639078196792,414339.04408696486,80.55924778712694,1.0,pitch-over
33.65188451636102,3.4581480922009797,544.5796465292776,23.914490271627688,414211.5694035145,80.5392461934556,1.0,pitch-over
33.701888500539376,3.4691967653548343,544.8745899181173,23.946311855043138,414084.0947200641,80.51924459978424,1.0,pitch-over
33.75189248471773,3.480265253619291,545.170104046128,23.978103782795262,413956.62003661366,80.4992430061129,1.0,pitch-over
33.80189646889608,3.4913535672659055,545.4661889038484,24.00986600950599,413829.1453531633,80.47924141244157,1.0,pitch-over
33.851900453074435,3.5024617165653034,545.7628444815621,24.041598490066814,413701.6706697129,80.45923981877021,1.0,pitch-over
33.90190443725279,3.5135897117918358,546.0600707693017,24.073301179638484,413574.1959862625,80.43923822509888,1.0,pitch-over
33.95190842143114,3.5247375632207842,546.357867756853,24.10497403365079,413446.7213028121,80.41923663142755,1.0,pitch-over
34.001912405609495,3.5359052811302245,546.6562354337583,24.13661700780227,413319.2466193617,80.3992350377562,1.0,pitch-over
34.05191638978785,3.547092875801027,546.9551737893205,24.1682300580599,413191.7719359113,80.37923344408485,1.0,pitch-over
34.101920373966195,3.558300357516855,547.254682812607,24.199813140658875,413064.29725246096,80.35923185041352,1.0,pitch-over
34.151924358144555,3.5695277365613727,547.5547624924538,24.231366212102312,412936.82256901055,80.33923025674218,1.0,pitch-over
34.2019283423229,3.5807750232238322,547.8554128174683,24.262889229160876,412809.3478855601,80.31922866307083,1.0,pitch-over
34.25193232650126,3.592042227793485,548.1566337760345,24.294382148872636,412681.8732021097,80.29922706939949,1.0,pitch-over
34.30193631067961,3.603329360562377,548.4584253563157,24.325844928542626,412554.39851865935,80.27922547572815,1.0,pitch-over
34.35194029485797,3.6146364318262787,548.7607875462592,24.357277525742656,412426.92383520893,80.2592238820568,1.0,pitch-over
34.401944279036314,3.6259634518809616,549.0637203335991,24.388679898310908,412299.44915175857,80.23922228838548,1.0,pitch-over
34.451948263214675,3.6373104310268536,549.3672237058612,24.42005200435173,412171.97446830815,80.21922069471412,1.0,pitch-over
34.50195224739302,3.6486773795653136,549.6712976503658,24.451393802235213,412044.4997848578,80.19921910104279,1.0,pitch-over
34.55195623157138,3.660064307800494,549.9759421542325,24.482705250597,411917.0251014074,80.17921750737143,1.0,pitch-over
34.60196021574973,3.6714712260393427,550.2811572043826,24.513986308337827,411789.55041795695,80.15921591370011,1.0,pitch-over
34.65196419992809,3.6828981445916,550.5869427875444,24.54523693462333,411662.07573450654,80.13921432002876,1.0,pitch-over
34.701968184106434,3.694345073768869,550.8932988902561,24.576457088883615,411534.6010510562,80.11921272635742,1.0,pitch-over
34.751972168284794,3.705812023885548,551.2002254988695,24.607646730812984,411407.12636760576,80.09921113268608,1.0,pitch-over
34.80197615246314,3.7172990052569657,551.5077225995539,24.63880582036957,411279.6516841554,80.07920953901474,1.0,pitch-over
34.8519801366415,3.7288060282031075,551.8157901783003,24.66993431777504,411152.177000705,80.05920794534339,1.0,pitch-over
34.90198412081985,3.74033310304489,552.1244282209243,24.701032183514187,411024.7023172546,80.03920635167206,1.0,pitch-over
34.95198810499821,3.7518802401088176,552.4336367130708,24.73209937833464,410897.2276338042,80.01920475800071,1.0,pitch-over
35.001992089176554,3.763447449718602,552.7434156402164,24.763135863246458,410769.7529503538,79.99920316432937,1.0,pitch-over
35.051996073354914,3.7750347422072665,553.0537649876748,24.794141599521854,410642.27826690336,79.97920157065803,1.0,pitch-over
35.10200005753326,3.786642127902247,553.3646847405988,24.82511654869476,410514.803583453,79.9591999769867,1.0,pitch-over
35.15200404171161,3.798269617140293,553.6761748839855,24.856060672560503,410387.32890000264,79.93919838331536,1.0,pitch-over
35.20200802588997,3.809917220259085,553.988235402679,24.886973933175433,410259.8542165522,79.919196789644,1.0,pitch-over
35.25201201006832,3.8215849475972354,554.3008662813743,24.91785629285656,410132.3795331018,79.89919519597267,1.0,pitch-over
35.30201599424667,3.8332728094961492,554.6140675046211,24.94870771418115,410004.90484965144,79.87919360230133,1.0,pitch-over
35.35201997842503,3.8449808163018897,554.9278390568277,24.97952815998643,409877.430166201,79.85919200862999,1.0,pitch-over
35.40202396260338,3.8567089783614503,555.2421809222642,25.01031759336908,409749.9554827506,79.83919041495865,1.0,pitch-over
35.45202794678173,3.8684573060264813,555.5570930850664,25.04107597768499,409622.48079930025,79.8191888212873,1.0,pitch-over
35.50203193096009,3.8802258096477016,555.8725755292393,25.071803276548756,409495.0061158498,79.79918722761596,1.0,pitch-over
35.55203591513844,3.8920144995804877,556.1886282386612,25.102499453833385,409367.53143239947,79.77918563394462,1.0,pitch-over
35.60203989931679,3.9038233861858025,556.5052511970867,25.133164473669826,409240.05674894905,79.75918404027328,1.0,pitch-over
35.652043883495146,3.915652479821816,556.8224443881506,25.163798300446622,409112.58206549863,79.73918244660193,1.0,pitch-over
35.7020478676735,3.927501790852286,557.1402077953718,25.19440089880948,408985.10738204827,79.7191808529306,1.0,pitch-over
35.75205185185185,3.939371329644695,557.4585414021561,25.224972233660903,408857.63269859785,79.69917925925925,1.0,pitch-over
35.802055836030206,3.9512611065683885,557.7774451918012,25.255512270159752,408730.15801514743,79.67917766558791,1.0,pitch-over
35.85205982020856,3.963171131993644,558.0969191474986,25.28602097372083,408602.6833316971,79.65917607191658,1.0,pitch-over
35.90206380438691,3.975101416294463,558.4169632523384,25.316498310014527,408475.20864824665,79.63917447824524,1.0,pitch-over
35.952067788565266,3.9870519698504356,558.7375774893125,25.34694424496633,408347.7339647963,79.61917288457389,1.0,pitch-over
36.00207177274362,3.9990228030411528,559.0587618413181,25.377358744756457,408220.2592813459,79.59917129090255,1.0,pitch-over
36.05207575692197,4.011013926248998,559.3805162911614,25.4077417758194,408092.78459789546,79.57916969723121,1.0,pitch-over
36.102079741100326,4.023025349859148,559.7028408215608,25.438093304843523,407965.3099144451,79.55916810355987,1.0,pitch-over
36.15208372527867,4.03505708426144,560.0257354151512,25.468413298770624,407837.8352309947,79.53916650988853,1.0,pitch-over
36.20208770945703,4.047109139846638,560.3492000544866,25.498701724795513,407710.3605475443,79.51916491621719,1.0,pitch-over
36.25209169363538,4.059181527010165,560.6732347220444,25.528958550365555,407582.8858640939,79.49916332254584,1.0,pitch-over
36.30209567781374,4.071274256146513,560.9978394002284,25.55918374318027,407455.4111806435,79.4791617288745,1.0,pitch-over
36.352099661992085,4.083387337656692,561.3230140713725,25.589377271190834,407327.9364971931,79.45916013520316,1.0,pitch-over
36.402103646170445,4.095520781945437,561.6487587177447,25.619539102599717,407200.4618137427,79.43915854153182,1.0,pitch-over
36.45210763034879,4.107674599416554,561.9750733215492,25.649669205860146,407072.98713029234,79.41915694786047,1.0,pitch-over
36.50211161452715,4.119848800479434,562.3019578649315,25.67976754967573,406945.5124468419,79.39915535418913,1.0,pitch-over
36.5521155987055,4.132043395547196,562.6294123299809,25.70983410299997,406818.0377633915,79.37915376051781,1.0,pitch-over
36.60211958288386,4.144258395031095,562.9574366987345,25.739868835035804,406690.56307994114,79.35915216684646,1.0,pitch-over
36.652123567062205,4.156493809350766,563.2860309531796,25.769871715235173,406563.0883964907,79.3391505731751,1.0,pitch-over
36.702127551240565,4.16874964892678,563.6151950752591,25.799842713298546,406435.6137130403,79.31914897950378,1.0,pitch-over
36.75213153541891,4.181025924182497,563.9449290468726,25.82978179917442,406308.13902958995,79.29914738583243,1.0,pitch-over
36.80213551959727,4.193322645544074,564.2752328498821,25.859688943058938,406180.6643461395,79.27914579216109,1.0,pitch-over
36.85213950377562,4.205639823441394,564.6061064661133,25.889564115395345,406053.18966268917,79.25914419848975,1.0,pitch-over
36.90214348795398,4.217977468306199,564.9375498773607,25.919407286873543,405925.71497923875,79.23914260481841,1.0,pitch-over
36.952147472132324,4.230335590573959,565.26956306539,25.949218428429628,405798.2402957884,79.21914101114706,1.0,pitch-over
37.002151456310685,4.24271420068387,565.6021460119423,25.978997511245392,405670.765612338,79.19913941747573,1.0,pitch-over
37.05215544048903,4.2551133090779185,565.9352986987363,26.00874450674786,405543.29092888755,79.17913782380438,1.0,pitch-over
37.10215942466739,4.267532926199958,566.269021107473,26.03845938660879,405415.81624543713,79.15913623013304,1.0,pitch-over
37.15216340884574,4.279973062496632,566.6033132198381,26.06814212274422,405288.3415619868,79.1391346364617,1.0,pitch-over
37.20216739302409,4.292433728421107,566.938175017506,26.097792687313945,405160.8668785364,79.11913304279037,1.0,pitch-over
37.252171377202444,4.304914934427478,567.2736064821424,26.12741105272103,405033.392195086,79.09913144911901,1.0,pitch-over
37.3021753613808,4.317416690970771,567.6096075954088,26.156997191611374,404905.9175116356,79.07912985544768,1.0,pitch-over
37.35217934555915,4.3299390085116025,567.9461783389644,26.186551076873126,404778.4428281852,79.05912826177634,1.0,pitch-over
37.402183329737504,4.342481897514314,568.2833186944705,26.216072681636255,404650.9681447348,79.039126668105,1.0,pitch-over
37.45218731391586,4.3550453684432435,568.6210286435935,26.245561979272033,404523.4934612844,79.01912507443365,1.0,pitch-over
37.50219129809421,4.367629431771115,568.959308168008,26.27501894339253,404396.018777834,78.99912348076232,1.0,pitch-over
37.552195282272564,4.380234097968787,569.2981572494003,26.304443547850095,404268.5440943836,78.97912188709097,1.0,pitch-over
37.60219926645092,4.392859377512709,569.6375758694717,26.333835766736872,404141.0694109332,78.95912029341963,1.0,pitch-over
37.65220325062927,4.405505280881189,569.9775640099416,26.36319557438429,404013.5947274828,78.93911869974829,1.0,pitch-over
37.702207234807624,4.41817181855999,570.3181216525509,26.392522945362533,403886.1200440324,78.91911710607695,1.0,pitch-over
37.75221121898598,4.430859001030214,570.659248779065,26.421817854480047,403758.64536058204,78.8991155124056,1.0,pitch-over
37.80221520316433,4.443566838783212,571.0009453712777,26.451080276783017,403631.1706771316,78.87911391873426,1.0,pitch-over
37.85221918734268,4.456295342311263,571.3432114110136,26.48031018755483,403503.6959936812,78.85911232506292,1.0,pitch-over
37.90222317152104,4.469044522109441,571.6860468801318,26.509507562315605,403376.22131023085,78.83911073139159,1.0,pitch-over
37.95222715569939,4.481814388675615,572.0294517605291,26.5386723768216,403248.7466267804,78.81910913772023,1.0,pitch-over
38.00223113987774,4.4946049525132405,572.3734260341429,26.56780460706476,403121.27194333007,78.79910754404891,1.0,pitch-over
38.0522351240561,4.507416224126704,572.717969682955,26.596904229272145,402993.79725987965,78.77910595037756,1.0,pitch-over
38.10223910823445,4.520248214024119,573.0630826889939,26.6259712199054,402866.32257642923,78.75910435670622,1.0,pitch-over
38.1522430924128,4.533100932719186,573.408765034339,26.655005555660253,402738.84789297887,78.73910276303488,1.0,pitch-over
38.202247076591156,4.545974390725605,573.7550167011226,26.684007213465968,402611.37320952845,78.71910116936354,1.0,pitch-over
38.25225106076951,4.558868598562666,574.1018376715342,26.712976170484804,402483.89852607803,78.69909957569219,1.0,pitch-over
38.302255044947856,4.571783566751518,574.4492279278231,26.74191240411148,402356.4238426277,78.67909798202086,1.0,pitch-over
38.352259029126216,4.584719305818901,574.7971874523012,26.77081589197265,402228.94915917725,78.65909638834951,1.0,pitch-over
38.40226301330456,4.597675826292485,575.1457162273466,26.799686611926337,402101.4744757269,78.63909479467817,1.0,pitch-over
38.45226699748292,4.610653138705529,575.494814235407,26.82852454206143,401973.9997922765,78.61909320100683,1.0,pitch-over
38.50227098166127,4.623651253591292,575.8444814590016,26.85732966069708,401846.5251088261,78.5990916073355,1.0,pitch-over
38.55227496583963,4.636670181493275,576.1947178807259,26.88610194638224,401719.0504253757,78.57909001366414,1.0,pitch-over
38.602278950017975,4.649709932949394,576.5455234832529,26.91484137789501,401591.5757419253,78.5590884199928,1.0,pitch-over
38.652282934196336,4.662770518507808,576.896898249338,26.94354793424218,401464.10105847486,78.53908682632147,1.0,pitch-over
38.70228691837468,4.675851948716677,577.2488421618206,26.972221594658638,401336.6263750245,78.51908523265013,1.0,pitch-over
38.75229090255304,4.688954234129749,577.601355203628,27.00086233860681,401209.1516915741,78.49908363897877,1.0,pitch-over
38.80229488673139,4.702077385303564,577.9544373577783,27.029470145776124,401081.6770081237,78.47908204530745,1.0,pitch-over
38.85229887090975,4.7152214127993215,578.3080886073828,27.05804499608243,400954.2023246733,78.4590804516361,1.0,pitch-over
38.902302855088095,4.728386327176355,578.6623089356503,27.08658686966746,400826.72764122294,78.43907885796476,1.0,pitch-over
38.952306839266456,4.741572139006108,579.0170983258886,27.115095746898294,400699.2529577725,78.41907726429342,1.0,pitch-over
39.0023108234448,4.7547788588544355,579.3724567615085,27.143571608366713,400571.77827432216,78.39907567062208,1.0,pitch-over
39.05231480762316,4.768006497298368,579.728384226027,27.172014434888748,400444.30359087174,78.37907407695073,1.0,pitch-over
39.10231879180151,4.781255064916797,580.0848807030688,27.20042420750399,400316.8289074213,78.35907248327939,1.0,pitch-over
39.15232277597987,4.794524572286755,580.4419461763715,27.228800907475136,400189.3542239709,78.33907088960805,1.0,pitch-over
39.202326760158215,4.807815029996447,580.7995806297861,27.257144516287383,400061.87954052055,78.31906929593671,1.0,pitch-over
39.252330744336575,4.821126448632218,581.157784047282,27.28545501564782,399934.4048570701,78.29906770226536,1.0,pitch-over
39.30233472851492,4.834458838785999,581.5165564129487,27.313732387484876,399806.93017361977,78.27906610859404,1.0,pitch-over
39.352338712693275,4.84781221105624,581.8758977109997,27.341976613947796,399679.45549016935,78.25906451492268,1.0,pitch-over
39.40234269687163,4.861186576037667,582.2358079257738,27.370187677405998,399551.98080671893,78.23906292125135,1.0,pitch-over
39.45234668104998,4.874581944338046,582.59628704174,27.39836556044854,399424.50612326857,78.21906132758001,1.0,pitch-over
39.502350665228334,4.88799832655862,582.9573350434991,27.42651024588352,399297.03143981815,78.19905973390867,1.0,pitch-over
39.55235464940669,4.901435733314604,583.3189519157869,27.454621716737506,399169.5567563678,78.17905814023732,1.0,pitch-over
39.60235863358504,4.914894175216555,583.681137643477,27.482699956254983,399042.0820729174,78.15905654656599,1.0,pitch-over
39.652362617763394,4.928373662882485,584.043892211584,27.510744947897685,398914.60738946695,78.13905495289464,1.0,pitch-over
